cbsa,city,state
25420,HARRISBURG,PA
25420,BERRYSBURG,PA
35620,SAGAPONACK,NY
12940,ROSELAND,LA
99999,MILLWOOD,KY
99999,HAVELOCK,IA
99999,CLARINGTON,PA
99999,CODY,NE
99999,HEFLIN,LA
99999,COLT,AR
99999,RELIANCE,SD
99999,CIMARRON,CO
31180,NEW DEAL,TX
16740,MOCKSVILLE,NC
99999,WINONA,KS
99999,MAX,ND
99999,JAMAICA,VA
99999,PANACA,NV
99999,BERNARD,ME
99999,LAKE CREEK,TX
99999,CAYUTA,NY
99999,IDALIA,CO
99999,EDEN MILLS,VT
99999,DRIFTWOOD,PA
99999,VOLGA,IA
99999,HOPE,MI
99999,DUNDAS,VA
35620,NEW YORK,NY
44660,PERRY,OK
99999,HOLDEN,UT
99999,SOLWAY,MN
99999,ALPHA,MN
99999,PORUM,OK
99999,ROYALTON,KY
99999,WINTER HARBOR,ME
99999,FORT RANSOM,ND
99999,BISON,KS
99999,DUTCH JOHN,UT
99999,BATESLAND,SD
99999,LANSFORD,ND
31080,LONG BEACH,CA
45500,REDWATER,TX
28940,HUNTSVILLE,TN
38300,BOSWELL,PA
99999,PORTSMOUTH,IA
99999,LOCUST HILL,VA
99999,BARTLEY,NE
99999,HIGHWOOD,MT
99999,HANLEY FALLS,MN
99999,THORNTON,KY
99999,MEADOW,UT
99999,BENTON HARBOR,MI
99999,ULMAN,MO
99999,SHARON,KS
99999,HAIGLER,NE
99999,COLEMAN,GA
99999,HOLLAND,MN
99999,LAMAR,SC
37260,PUTNAM HALL,FL
37260,BOSTWICK,FL
37260,GRANDIN,FL
37260,HOLLISTER,FL
39900,CARSON CITY,NV
14100,NUMIDIA,PA
17980,PRESTON,GA
30460,LEXINGTON,KY
99999,HOOPLE,ND
99999,JONESBORO,TX
99999,DEAVER,WY
99999,BROADWATER,NE
99999,CORONA,SD
99999,MICHIGAMME,MI
99999,SILVER LAKE,NY
99999,MUNICH,ND
99999,OAKVILLE,IA
99999,BASS HARBOR,ME
35420,STILLWATER,OH
25980,WALTHOURVILLE,GA
20100,KENTON,DE
30100,GROTON,VT
30100,GLENCLIFF,NH
30100,WALPOLE,NH
30100,WHITEFIELD,NH
30100,HARTLAND FOUR CORNERS,VT
45540,COLEMAN,FL
45540,SUMMERFIELD,FL
41860,OAKLAND,CA
99999,BLAIRSBURG,IA
99999,GORDON,KY
99999,GLENWOOD,NM
99999,HORNBECK,LA
99999,GREENWAY,AR
99999,WYTOPITLOCK,ME
99999,PARIS,ID
99999,ZWINGLE,IA
99999,MINNEWAUKAN,ND
25540,MANSFIELD DEPOT,CT
35620,BROOKLYN,NY
99999,ARTHUR,IA
99999,WHITE PINE,MI
99999,YALE,MI
99999,CHASE,KS
99999,MAYWOOD,NE
99999,HANNAFORD,ND
99999,PULASKI,IL
99999,BELLE PLAINE,MN
99999,NEOSHO FALLS,KS
99999,ERICSON,NE
99999,EPES,AL
99999,KASILOF,AK
99999,BETTERTON,MD
99999,PINCONNING,MI
29620,BANNISTER,MI
99999,WILBURN,AR
99999,JUDITH GAP,MT
99999,BRANCHVILLE,IN
99999,PARKERSBURG,IL
99999,HERBSTER,WI
99999,DICKINSON,ND
99999,KIMBERLY,OR
99999,BALDWIN,IA
33500,MARTIN,ND
37980,LENNI,PA
33460,GRANDY,MN
99999,SMILAX,KY
99999,BLAKELY ISLAND,WA
99999,SAINT HELENA,NE
99999,PATHFORK,KY
99999,COIN,IA
99999,DUNDEE,IA
99999,BEARDSLEY,MN
99999,DIXON,MT
99999,DELMONT,SD
99999,FROID,MT
99999,PERU,KS
99999,CHUGWATER,WY
99999,KIT CARSON,CO
99999,OAK HALL,VA
99999,EUPORA,MS
40780,CENTERVILLE,AR
25720,ECHO,UT
28140,BLACKBURN,MO
99999,MANDAREE,ND
99999,NATCHITOCHES,LA
99999,HEATERS,WV
99999,CABERY,IL
99999,MOUSIE,KY
99999,WAITEVILLE,WV
99999,COLOMA,MI
99999,BROOTEN,MN
40900,DIXON,CA
12700,MONUMENT BEACH,MA
21500,ERIE,PA
21500,ERIE,PA
47900,WASHINGTON,DC
34980,LYNNVILLE,TN
17780,KOSSE,TX
99999,NORTH BRANCH,NY
99999,HENSONVILLE,NY
99999,DUNBAR,NE
99999,OYSTERVILLE,WA
99999,TOTZ,KY
99999,SAWYER,KS
99999,ATLANTA,IN
99999,CONDE,SD
99999,SAINT LAWRENCE,SD
99999,BEERSHEBA SPRINGS,TN
99999,MULLINVILLE,KS
99999,MILAN,MN
99999,CHOKIO,MN
99999,PRIM,AR
16860,SUGAR VALLEY,GA
22020,MOORHEAD,MN
22020,FARGO,ND
14540,WOODBURY,KY
23900,IDAVILLE,PA
23900,MC KNIGHTSTOWN,PA
99999,BYNUM,TX
99999,LENOX,MO
99999,SMOOT,WV
99999,ONLEY,VA
99999,ALTENBURG,MO
99999,DIX,NE
99999,ENCINO,TX
99999,DECATUR,IA
99999,HAVILAND,OH
40380,SOUTH BUTLER,NY
38820,JOYCE,WA
38820,LA PUSH,WA
99999,ELLAMORE,WV
99999,WALLINGFORD,IA
99999,WOOLSTOCK,IA
99999,RIVERTON,WV
99999,FUNK,NE
99999,FENWICK,WV
99999,AGRA,KS
99999,RAINBOW,TX
99999,ALVARADO,MN
99999,FLORIS,IA
99999,COOLVILLE,OH
99999,BURGESS,VA
99999,WESTPORT,TN
99999,BLACK CREEK,NY
99999,OZARK,AR
99999,CARRIE,KY
99999,HENDERSON,NC
17220,SIMPSON,WV
17220,WYATT,WV
17220,HAYWOOD,WV
17220,REYNOLDSVILLE,WV
17220,CLARKSBURG,WV
17220,SMITHBURG,WV
35620,NEW YORK,NY
45460,UNIVERSAL,IN
99999,HILLVIEW,IL
99999,SORRENTO,ME
99999,WATERVLIET,MI
99999,BRANTINGHAM,NY
99999,HEALY,KS
99999,ALMIRA,WA
99999,ANNAPOLIS,IL
99999,WING,AL
99999,BLYTHEDALE,MO
99999,KEENE VALLEY,NY
99999,CALHOUN,IL
99999,TALMAGE,NE
41180,SAINT LOUIS,MO
45940,CHESTERFIELD,NJ
27900,AVILLA,MO
11460,WHITTAKER,MI
11460,BROOKLYN,MI
99999,LITTLE DEER ISLE,ME
99999,JEFFERSON,NY
99999,OAKWOOD,OK
99999,TAYLOR,NE
99999,DOLA,OH
99999,FORGAN,OK
99999,SASSAFRAS,KY
99999,PADUCAH,TX
99999,BELCHER,KY
99999,PIERRE,SD
99999,HARWOOD,MO
36260,HOWELL,UT
36260,COALVILLE,UT
37980,SUMNEYTOWN,PA
49340,EAST TEMPLETON,MA
49340,WILLINGTON,CT
99999,TERRAL,OK
99999,LANAGAN,MO
99999,LAWRENCE,NE
99999,SEAGROVE,NC
99999,HARRINGTON,WA
99999,DRIFT,KY
99999,SEARSBORO,IA
99999,SEDGWICK,CO
99999,PARTRIDGE,KY
99999,WHARTON,OH
99999,PIERCE,ID
99999,HOWARDSVILLE,VA
99999,GLENCOE,KY
99999,RED HOUSE,VA
99999,WINNETT,MT
99999,LATHAM,OH
16740,YADKINVILLE,NC
42660,ELBE,WA
29020,FOREST,IN
29020,OAKFORD,IN
99999,LIVONIA,MO
99999,ORIENT,IL
99999,VERMILLION,KS
99999,MC ANDREWS,KY
99999,ROME,IN
99999,GRESHAM,NE
99999,OLTON,TX
99999,VANLEER,TN
25180,HAGERSTOWN,MD
28700,WHITETOP,VA
10180,HASKELL,TX
99999,SWEETWATER,OK
99999,WITHERBEE,NY
99999,DEVILLE,LA
99999,RIDGEWAY,OH
99999,ATHENS,TX
99999,WOLF LAKE,IL
99999,RIVERTON,IA
99999,MOBEETIE,TX
99999,DAYVILLE,OR
99999,EIDSON,TN
99999,SHUNK,PA
99999,TAYLORSVILLE,CA
43620,MADISON,SD
11100,UMBARGER,TX
99999,TERLINGUA,TX
99999,SHELBY GAP,KY
99999,RIPTON,VT
99999,ALEXANDER,IA
99999,NEMO,TX
99999,LAMONT,OK
99999,PLAZA,ND
99999,ELIZABETH,AR
99999,WADENA,IA
99999,JUNCTION CITY,CA
99999,MINERSVILLE,UT
99999,SPILLVILLE,IA
99999,MORGAN,VT
99999,ARRIBA,CO
99999,LITTLETON,IL
16620,ROCKPORT,WV
16620,FALLING ROCK,WV
16620,GLASGOW,WV
38300,BROWNFIELD,PA
41500,COALINGA,CA
36540,WAVERLY,NE
36540,LINCOLN,NE
40140,BORON,CA
40140,YERMO,CA
35620,FLUSHING,NY
99999,MODE,IL
99999,BUFFALO GAP,SD
99999,CLIMAX,NY
99999,BLAINE,ME
99999,KERRICK,MN
99999,TALPA,TX
99999,PITCHER,NY
47900,MILLVILLE,WV
19820,DETROIT,MI
41700,KARNES CITY,TX
14010,MACKINAW,IL
16300,SOLON,IA
16300,HOPKINTON,IA
99999,WIOTA,IA
99999,MASON CITY,NE
99999,SHILOH,TN
99999,PERHAM,ME
99999,KANORADO,KS
99999,REGENT,ND
99999,DENVER,MO
99999,BRENTON,WV
99999,CAMPO,CO
99999,SOUTH HAVEN,MN
16980,MILLINGTON,IL
39820,SHASTA LAKE,CA
25620,HATTIESBURG,MS
99999,CYLINDER,IA
99999,TROY,AL
99999,MONSON,ME
99999,STEELE,KY
99999,SANBORN,ND
99999,OJIBWA,WI
99999,MC CRACKEN,KS
99999,SHERIDAN LAKE,CO
99999,BRIDGEWATER,IA
99999,BOWDON,ND
25540,STAFFORDVILLE,CT
19430,ARCANUM,OH
39300,SLOCUM,RI
99999,JUNE LAKE,CA
99999,RYE,CO
99999,ASHTON,SD
99999,PROMISE CITY,IA
99999,ALBANY,IN
99999,PAYNESVILLE,MN
99999,FARGO,GA
47900,WASHINGTON,DC
11780,UNIONVILLE,OH
45860,TORRINGTON,CT
25900,OOKALA,HI
25900,VOLCANO,HI
25900,NAALEHU,HI
25900,PAHALA,HI
99999,HELTON,KY
99999,BURDETT,KS
99999,HIKO,NV
99999,HAINES FALLS,NY
99999,ELBERON,IA
99999,HARBORSIDE,ME
99999,RUDYARD,MT
99999,ARLINGTON,AL
99999,STORDEN,MN
99999,BLUFFTON,GA
99999,GLIDDEN,TX
99999,COGSWELL,ND
99999,FROST,MN
44980,SNYDERTOWN,PA
99999,WOODSON,TX
99999,WILSEYVILLE,CA
99999,BROWNVILLE,NE
99999,CAMDEN,NY
99999,WINGINA,VA
99999,WALSH,IL
99999,DU PONT,GA
99999,MARYSVALE,UT
99999,THAYER,IA
99999,GRASS RANGE,MT
99999,BARNES,KS
99999,MC CLAVE,CO
99999,HARDWICK,MN
38060,PHOENIX,AZ
16980,KINSMAN,IL
40660,SUMMERVILLE,GA
40660,COOSA,GA
40660,MOUNT BERRY,GA
40660,SHANNON,GA
25740,HELENA,MT
25740,HELENA,MT
99999,STRANDQUIST,MN
99999,WARDSBORO,VT
99999,WESTBORO,MO
99999,PULASKI,IA
99999,PINEVILLE,WV
99999,AVOCA,MN
46380,CALPELLA,CA
47900,MITCHELLS,VA
15380,LYNDONVILLE,NY
15380,BASOM,NY
44180,GALENA,MO
99999,TICHNOR,AR
99999,WITTS SPRINGS,AR
99999,HEBO,OR
99999,LONE ROCK,IA
99999,MAD RIVER,CA
99999,DIANA,WV
99999,MARIENTHAL,KS
99999,VIKING,MN
99999,DONNELLY,MN
41180,BOURBON,MO
99999,ANDREW,IA
99999,GLENVIL,NE
99999,GRAND ISLE,ME
99999,PROMPTON,PA
99999,KRYPTON,KY
99999,PRINCETON,OR
99999,PALERMO,ND
99999,WATERFALL,PA
99999,MONMOUTH,IA
40900,KNIGHTS LANDING,CA
41860,SAN FRANCISCO,CA
11980,POYNOR,TX
26580,HARTS,WV
35620,WASHINGTON,NJ
41420,BLODGETT,OR
11700,PISGAH FOREST,NC
99999,CUMBERLAND,OH
99999,PITTSVILLE,WI
99999,BLUE GRASS,VA
99999,NEWTOWN,MO
99999,KAMRAR,IA
99999,TALCOTT,WV
99999,KNIGHTSTOWN,IN
99999,LIVINGSTON,TX
99999,SAINT HILAIRE,MN
99999,ARKVILLE,NY
99999,WARWICK,ND
99999,HUTCHINSON,MN
99999,HEDLEY,TX
99999,BIXBY,MO
31860,EASTON,MN
31540,EDMUND,WI
38220,YORKTOWN,AR
38220,WRIGHT,AR
99999,LETCHER,KY
99999,BELGRADE,NE
99999,PROTIVIN,IA
99999,BOGUE,KS
99999,JACKSON,NH
99999,HAWTHORN,PA
99999,NEW BOSTON,MO
40140,LUDLOW,CA
20220,DUBUQUE,IA
41900,MAYAGUEZ,PR
99999,TIOGA,WV
99999,JAMESON,MO
99999,NOVELTY,MO
99999,GLENDORA,MS
99999,BEE,VA
99999,LANEVIEW,VA
99999,SHAW ISLAND,WA
99999,FRANKFORT,SD
99999,GRAVITY,IA
99999,JOPLIN,MT
99999,SANDSTONE,WV
99999,GLENS FORK,KY
40980,VASSAR,MI
19340,TAMPICO,IL
99999,CAMPBELL,NE
99999,HARDAWAY,AL
99999,GOFF,KS
99999,MILL SHOALS,IL
99999,OKABENA,MN
99999,WARD,AR
99999,LONDON,TX
99999,ALVORD,IA
27060,KING FERRY,NY
27060,JACKSONVILLE,NY
13740,BOYD,MT
47020,MCFADDIN,TX
47020,TELFERNER,TX
47020,WEESATCHE,TX
25420,HONEY GROVE,PA
18980,SOMERVILLE,AL
18980,GARDEN CITY,AL
45220,TALLAHASSEE,FL
99999,ELSIE,NE
99999,BELLINGHAM,MN
99999,EDEN,SD
99999,GLENCOE,AR
99999,GREEN BANK,WV
99999,CARBON HILL,AL
99999,ARTHUR,NE
99999,MELLETTE,SD
99999,CUMMINGS,ND
42860,RICHLAND,SC
42140,PECOS,NM
99999,MORRIS,GA
99999,CIBOLA,AZ
99999,VIRGINIA CITY,MT
99999,CUBA,KS
99999,BASSETT,VA
99999,CHESTER,IA
99999,HEREFORD,TX
99999,GOTEBO,OK
99999,FLEMINGTON,WV
41540,WESTOVER,MD
31700,WEST PETERBOROUGH,NH
99999,RANKIN,TX
99999,GRAND VIEW,WI
99999,ELLISTON,MT
99999,VAIDEN,MS
99999,JACKHORN,KY
99999,DAWSON,NE
99999,ADENA,OH
99999,ALTON,KS
99999,MOUNT ERIE,IL
99999,CLAYHOLE,KY
99999,PALMER,IA
99999,BIRDSNEST,VA
99999,HELMVILLE,MT
99999,GALESBURG,KS
99999,YELLOWSTONE NATIONAL PARK,WY
99999,GERALDINE,MT
16020,GORDONVILLE,MO
16020,POCAHONTAS,MO
16020,UNITY,IL
10700,DOUGLAS,AL
10420,SOUTHINGTON,OH
43140,FALLSTON,NC
43140,LATTIMORE,NC
43140,WACO,NC
43140,EARL,NC
41400,NORTH GEORGETOWN,OH
41400,WEST POINT,OH
41400,ELKTON,OH
99999,PLANO,IA
99999,DELOIT,IA
99999,STRATHCONA,MN
99999,PARMA,MO
99999,EXLINE,IA
99999,DRYFORK,WV
99999,MEADOW,SD
99999,LICK CREEK,KY
99999,KEMPTON,IL
99999,BOSQUE,NM
27180,YORKVILLE,TN
42220,THE SEA RANCH,CA
99999,WENDELL,MN
99999,VILLA GROVE,CO
99999,ELLERY,IL
99999,ROLLINS,MT
99999,EAGLE,NE
99999,WOODSTOCK,MN
99999,HARPERSFIELD,NY
99999,HARDYVILLE,VA
99999,PRIMM SPRINGS,TN
99999,BENEDICT,NE
99999,WEST LEYDEN,NY
99999,HILLSBORO,IA
99999,CAVE CITY,KY
99999,SAINT OLAF,IA
28140,KANSAS CITY,KS
14260,NEW PLYMOUTH,ID
31140,MILLTOWN,IN
37620,SAINT MARYS,WV
37620,PARKERSBURG,WV
16980,LELAND,IL
99999,ELMO,MT
99999,SYMSONIA,KY
99999,HITCHCOCK,OK
99999,SPRINGERTON,IL
99999,STURGIS,MS
99999,TWIN BROOKS,SD
99999,BICKNELL,UT
99999,GLEN,MS
99999,CHESTER,NE
99999,ALEXANDRIA,NE
49180,WINSTON SALEM,NC
18500,KANONA,NY
18500,COOPERS PLAINS,NY
18500,PERKINSVILLE,NY
99999,YOUNGSTOWN,FL
99999,GENEVA,IA
99999,WEEKSBURY,KY
99999,MILLEDGEVILLE,TN
99999,GRANT,OK
99999,LONG LAKE,WI
99999,POWDERHORN,CO
99999,NEWCOMB,NY
99999,MAXWELTON,WV
99999,WALSHVILLE,IL
99999,MENTONE,AL
99999,GLENHAM,SD
99999,SHELDON,ND
99999,PAIGE,TX
16980,EVANSTON,IL
22140,NEWCOMB,NM
22140,SHEEP SPRINGS,NM
22140,SANOSTEE,NM
99999,MERIDEN,IA
99999,WELDA,KS
99999,LEXA,AR
99999,SHERIDAN,MO
99999,SWANS ISLAND,ME
99999,CLINTON,MT
99999,GORIN,MO
99999,BETHUNE,CO
99999,BRADY,MT
99999,CANNEL CITY,KY
99999,MCMINNVILLE,TN
99999,NORCATUR,KS
99999,KEYES,OK
99999,PICKFORD,MI
99999,ADAMS,ND
99999,SALT FLAT,TX
99999,CAMARGO,OK
99999,SINCLAIR,WY
99999,MOOSE LAKE,MN
99999,OTIS,KS
99999,WILSEY,KS
99999,BRUNSWICK,NE
99999,BERNICE,LA
99999,AXTELL,UT
99999,STEUBEN,WI
99999,EDMORE,ND
36140,WHITESBORO,NJ
36140,SOUTH DENNIS,NJ
39900,NIXON,NV
41860,STINSON BEACH,CA
37980,PORT PENN,DE
24580,MARIBEL,WI
99999,CHEROKEE,TX
99999,ELLINGER,TX
99999,RHAME,ND
99999,LITTLE ROCK,SC
99999,DANVERS,MN
99999,MILLSTONE,WV
99999,GARBER,IA
99999,CHAMPLAIN,VA
99999,QUINCY,MO
99999,BUSHNELL,NE
99999,MIDDLETOWN,NY
99999,BELVIDERE CENTER,VT
99999,FEDSCREEK,KY
99999,ODESSA,MN
16860,MCMINNVILLE,TN
15680,HELEN,MD
38300,FAIRMOUNT CITY,PA
99999,MC DONALD,KS
99999,GOVE,KS
99999,FORKS,WA
99999,CRITZ,VA
99999,LACEYVILLE,PA
99999,BURNS,KS
99999,HIGHLAND LAKE,NY
99999,STEPHENSPORT,KY
99999,WOUNDED KNEE,SD
99999,RIVERDALE,ND
99999,ETHEL,MO
99999,WELLS,NY
99999,HERRICK,SD
99999,MORRILL,KS
99999,BRISTOW,IA
33140,KINGSBURY,IN
21820,FAIRBANKS,AK
21820,ESTER,AK
35380,NEW ORLEANS,LA
19780,DES MOINES,IA
19780,MELBOURNE,IA
99999,MURDOCK,KS
99999,CANAAN,IN
99999,BLENCOE,IA
99999,MC GUFFEY,OH
99999,HOLDINGFORD,MN
99999,DERBY,IA
99999,PLYMOUTH,NY
99999,PENNINGTON,TX
99999,CLEMENTS,MN
99999,FORT PAYNE,AL
99999,MAGNOLIA,AL
43320,PINON,AZ
43320,KEAMS CANYON,AZ
43320,BLUE GAP,AZ
43320,KAYENTA,AZ
43320,WOODRUFF,AZ
43320,HOTEVILLA,AZ
43320,FORT APACHE,AZ
43320,SECOND MESA,AZ
43320,INDIAN WELLS,AZ
43320,WHITERIVER,AZ
43320,CIBECUE,AZ
43320,KYKOTSMOVI VILLAGE,AZ
43320,POLACCA,AZ
39580,DURHAM,NC
99999,KINDERHOOK,IL
99999,ANABEL,MO
99999,FREEDOM,WY
99999,MILLSTONE,KY
99999,LINEFORK,KY
99999,WESTFIELD,ME
99999,TREVETT,ME
99999,TROPIC,UT
99999,PITKIN,CO
99999,TIMEWELL,IL
19430,DAYTON,OH
19430,WILBERFORCE,OH
99999,URBANA,MO
99999,COVINGTON,MI
99999,DICKSON,TN
99999,GENOA,CO
99999,OQUOSSOC,ME
99999,BECKWOURTH,CA
99999,KALAMAZOO,MI
99999,JASPER,MO
99999,SELFRIDGE,ND
99999,YALE,IL
99999,SOMES BAR,CA
99999,BROWNS,IL
99999,BROCK,NE
99999,RULO,NE
39100,CARMEL,NY
99999,NEOLA,UT
99999,MC INTOSH,SD
99999,NOONAN,ND
99999,KERENS,WV
99999,DURHAM,NY
99999,TRENT,SD
99999,HARPER,IA
99999,DEER CREEK,OK
99999,RAIL ROAD FLAT,CA
99999,VERDON,NE
99999,JAVA CENTER,NY
37900,GALVA,IL
16940,CHEYENNE,WY
99999,GARRISON,MT
99999,TOBIAS,NE
99999,CRARY,ND
99999,STONEHAM,ME
99999,FREDERICKSBURG,VA
99999,GURLEY,NE
99999,MOUNT PLEASANT MILLS,PA
19060,PINTO,MD
19060,CUMBERLAND,MD
19060,MIDLAND,MD
19060,SPRING GAP,MD
40380,SENECA FALLS,NY
35300,BERLIN,CT
99999,CHOCORUA,NH
99999,LEDYARD,IA
99999,FULTON,KS
99999,DEER PARK,WI
99999,NORTH FORK,ID
99999,GOODWIN,SD
99999,WILLIAMSPORT,KY
99999,OCONTO,NE
99999,SMITHVILLE FLATS,NY
99999,PECAN GAP,TX
99999,ROOSEVELT,WA
99999,STEPHENSON,WV
99999,FORDVILLE,ND
33460,OSCEOLA,WI
33460,DOWNING,WI
29200,WOLCOTT,IN
40080,BIGHILL,KY
43780,ELKHART,IN
26090,BRADLEY,MI
26090,GLENN,MI
26090,BURNIPS,MI
47260,PORTSMOUTH,VA
27260,EAST PALATKA,FL
99999,DACOMA,OK
99999,UTICA,KS
99999,DIMOCK,SD
99999,SLATYFORK,WV
99999,LA SAL,UT
99999,CLIFFORD,MI
99999,EDWALL,WA
99999,KENNEDY,MN
99999,ULMER,SC
99999,ROGERS,ND
99999,LEHR,ND
99999,DANUBE,MN
99999,SAND FORK,WV
99999,ALTUS,AR
99999,WILLIAMSPORT,TN
99999,NEWTON,KS
99999,BRIDGEVILLE,CA
99999,LODGE GRASS,MT
99999,ABILENE,TX
99999,WHEELWRIGHT,KY
35620,JAMAICA,NY
41860,MARSHALL,CA
36260,OGDEN,UT
28100,HOPKINS PARK,IL
99999,COLUMBUS,ND
99999,GAINESVILLE,AL
99999,SPENCERVILLE,OK
99999,WILLOW,OK
99999,RINARD,IL
99999,CORNING,KS
99999,LAMAR,OK
99999,BILLINGS,OK
99999,GOREE,TX
99999,HANKINS,NY
99999,FORBES,ND
99999,CORNERSVILLE,TN
99999,ROY,MT
99999,CLAYTON,LA
99999,WATSON,MN
45060,CATO,NY
46100,SUMMITVILLE,TN
99999,STAMFORD,NE
99999,RAQUETTE LAKE,NY
99999,WESTHOFF,TX
99999,INGRAHAM,IL
99999,SALEM,KY
99999,GRASS VALLEY,OR
99999,DURHAM,OK
99999,ELMER,MO
99999,ANDERSONVILLE,GA
99999,MARTHAVILLE,LA
26900,PUTNAMVILLE,IN
22220,OARK,AR
12060,YATESVILLE,GA
48580,LYONS,WI
99999,HOME,KS
99999,PALMER,KS
99999,ROSLYN,SD
99999,WAUCONDA,WA
99999,TORONTO,SD
99999,WELLS TANNERY,PA
99999,SWAIN,NY
99999,TANNERSVILLE,NY
99999,ESMOND,ND
99999,MANNING,ND
99999,SIMS,AR
99999,BRYSON,TX
99999,HESTAND,KY
43100,KIEL,WI
33740,RAYVILLE,LA
33740,MONROE,LA
14140,HORSEPEN,VA
14140,BOISSEVAIN,VA
14140,BURKES GARDEN,VA
14140,DORAN,VA
14140,KELLYSVILLE,WV
14140,HIAWATHA,WV
14140,BISHOP,VA
14140,AMONATE,VA
14140,SHORTT GAP,VA
14140,RED ASH,VA
17140,NEVILLE,OH
99999,NASHVILLE,KS
99999,HARRIS,MO
99999,SUMNER,MO
99999,KIM,CO
99999,ORLAND,IN
99999,BROOKS,MN
99999,FREEDOM,NY
99999,HUDSON,KS
19260,NATHALIE,VA
19260,UNION HALL,VA
13220,PRINCE,WV
13220,RALEIGH,WV
13220,LANARK,WV
13220,HILLTOP,WV
13220,SKELTON,WV
13220,HELEN,WV
13220,LOCHGELLY,WV
13220,WINONA,WV
13220,PINEY VIEW,WV
13220,MOUNT HOPE,WV
13220,ALLOY,WV
13220,HARPER,WV
13220,STANAFORD,WV
13220,QUINWOOD,WV
13220,MOUNT OLIVE,WV
99999,LINCOLN,WA
99999,CAMP,AR
99999,RANDOLPH,IA
99999,NEWPORT,NE
99999,LAWTON,PA
99999,FORT LITTLETON,PA
99999,PERRY,IL
99999,HENDERSON,TN
99999,IMNAHA,OR
99999,FLAXVILLE,MT
37980,GEORGETOWN,MD
14460,BRIDGEWATER,MA
37140,JOPPA,IL
37140,BANDANA,KY
26420,NORTH HOUSTON,TX
35620,MELVILLE,NY
47900,STEPHENS CITY,VA
42660,SEATTLE,WA
99999,HUMPHREYS,MO
99999,SEIBERT,CO
99999,HENRICO,NC
99999,DRY CREEK,LA
99999,GRANDVIEW,TX
99999,STRATFORD,TX
99999,GILLETT,TX
99999,GUNNISON,UT
99999,LAKEWOOD,IL
99999,COFFEY,MO
99999,BARTLETT,NE
99999,EDGEWOOD,IL
99999,ASHTON,NE
99999,CHATHAM,MI
12060,ELLIJAY,GA
28660,ROSEBUD,TX
36300,CHIPPEWA BAY,NY
99999,GLENCOE,MN
99999,SOUTH AMANA,IA
99999,WETMORE,CO
99999,OLIVET,SD
99999,JUD,ND
99999,GRENADA,CA
99999,BRAYTON,IA
99999,MC LEOD,MT
99999,VANCE,MS
99999,KIRK,CO
99999,EAST HELENA,MT
19500,ELWIN,IL
99999,PRITCHETT,CO
99999,BURCHARD,NE
99999,OTTER LAKE,MI
99999,CLEAR FORK,WV
99999,SAVONBURG,KS
99999,STERLING,UT
99999,REDFOX,KY
99999,WILMOT,AR
99999,RUFUS,OR
99999,JAVA,SD
99999,POWERSVILLE,MO
99999,JOHNSONVILLE,IL
99999,NEWBERN,AL
99999,CASSCOE,AR
31180,LAMESA,TX
48700,AVIS,PA
48700,LOGANTON,PA
48700,WILLIAMSPORT,PA
10580,BRAINARD,NY
10580,ALBANY,NY
99999,FORT RIPLEY,MN
99999,VALLEY SPRINGS,AR
99999,MORROWVILLE,KS
99999,TREADWELL,NY
99999,ORCHARD,IA
99999,CARY,MS
99999,STARKWEATHER,ND
99999,FAIRFAX,SD
99999,BURLINGTON,TX
99999,BRIDGEPORT,TX
99999,WINFRED,SD
99999,HADDAM,KS
99999,NATURAL BRIDGE,NY
99999,EAST DOVER,VT
99999,WAYNESBURG,KY
99999,MAGNOLIA,MN
99999,DUBOIS,ID
99999,ELK CREEK,NE
44100,ASHLAND,IL
44100,LINCOLNS NEW SALEM,IL
44100,MOUNT PULASKI,IL
44100,SPRINGFIELD,IL
29300,GRANTVILLE,GA
10380,CASTANER,PR
31460,FRESNO,CA
99999,COMO,TX
99999,GARNER,KY
99999,BERWIND,WV
99999,BEVERLY,KS
99999,SUMMERFIELD,KS
99999,LOYSBURG,PA
99999,MARBLE,PA
99999,MIDDLE AMANA,IA
99999,HORSESHOE BEACH,FL
22500,FLORENCE,SC
15380,MEDINA,NY
17980,COLUMBUS,GA
99999,WATTON,MI
99999,STEEN,MN
99999,MOUNT UNION,IA
99999,AMMA,WV
99999,SENECA,MO
99999,APPLETON,WA
99999,WHITEHALL,MT
99999,CRANBERRY,PA
45820,COUNCIL GROVE,KS
43900,FINGERVILLE,SC
32940,MACON,MS
37980,CARVERSVILLE,PA
40060,STATE FARM,VA
11700,OLD FORT,NC
11700,SYLVA,NC
99999,BENEDICT,KS
99999,WALES,UT
99999,CURTIS,MI
99999,ROSEBUD,MT
99999,PERKINSTON,MS
99999,CHAMBERSBURG,IL
99999,ROWAN,IA
99999,LEONARD,MO
99999,MONTPELIER,VA
99999,RIO,WV
99999,ALEPPO,PA
99999,PRYOR,MT
29940,TECUMSEH,KS
40140,ESSEX,CA
36980,MAPLE MOUNT,KY
36980,HAWESVILLE,KY
36980,BEECH GROVE,KY
99999,MALOTT,WA
99999,GOLTRY,OK
99999,BUTTE,ND
99999,NEW LIBERTY,KY
99999,DOLPH,AR
99999,REDFORD,MO
99999,STONE,KY
35620,BEACH LAKE,PA
30780,STUTTGART,AR
29540,BAUSMAN,PA
29540,HERSHEY,PA
41860,MILPITAS,CA
19740,FORT MORGAN,CO
